id,name,themegroup,theme,subtheme,year,pieces,minifigs,package,retail_price
10195-1,Republic Dropship with AT-OT Walker,Licensed,Star Wars,The Clone Wars,2009,1758,8,Box,249.99
10196-1,Grand Carousel,Model making,Creator Expert,Fairground,2009,3263,9,Box,249.99
10197-1,Fire Brigade,Model making,Creator Expert,Modular Buildings,2009,2231,4,Box,149.99
10198-1,Tantive IV,Licensed,Star Wars,Episode IV,2009,NA,5,Box,149.99
10199-1,Winter Village Toy Shop,Model making,Creator Expert,Winter Village,2009,815,7,Box,59.99
10287-1,Intelligent NXT Brick (Black),Technical,Mindstorms,NXT,2009,1,0,NA,169.99
20007-1,Republic Attack Cruiser,Licensed,Star Wars,The Clone Wars,2009,84,0,Polybag,NA
20008-1,BrickMaster - Creator,Model making,Creator,NA,2009,79,0,Polybag,NA
20009-1,AT-TE Walker,Licensed,Star Wars,The Clone Wars,2009,94,0,Polybag,NA
20010-1,Republic Gunship,Licensed,Star Wars,The Clone Wars,2009,99,0,Polybag,NA
20011-1,BrickMaster - Creator,Model making,Creator,NA,2009,74,0,Polybag,NA
20012-1,BrickMaster - Bionicle,Construction,Bionicle,NA,2009,33,0,Polybag,NA
2009-2,Large Bulk Box,Pre-school,Primo,NA,1997,25,0,Box,NA
21002-1,Empire State Building,Model making,Architecture,Landmark Series,2009,77,0,Box,19.99
21003-1,Seattle Space Needle,Model making,Architecture,Landmark Series,2009,57,0,Box,19.99
21004-1,Solomon Guggenheim Museum,Model making,Architecture,Architect Series,2009,208,0,Box,39.99
21005-1,Fallingwater,Model making,Architecture,Architect Series,2009,811,0,Box,99.99000000000000
2851193-1,Darth Maul Watch,Miscellaneous,Gear,Watches/Clocks,2009,NA,0,NA,24.99
2853590-1,Chrome Stormtrooper,Licensed,Star Wars,Minifig Pack,2010,5,1,Polybag,2.9900000000000000
30000-1,Medic's Car,Modern day,City,Medical,2009,32,1,Polybag,NA
30001-1,Fireman's Car,Modern day,City,Fire,2009,38,1,Polybag,NA
30002-1,Police Boat,Modern day,City,Police,2009,30,1,Polybag,2.9900000000000000
30003-1,Road Roller,Modern day,City,Construction,2009,31,1,Polybag,NA
30004-1,Battle Droid on STAP,Licensed,Star Wars,The Clone Wars,2009,28,1,Polybag,NA
30005-1,Imperial Speeder Bike,Licensed,Star Wars,Legends,2009,30,1,Polybag,3.9900000000000000
30006-1,Clone Walker,Licensed,Star Wars,The Clone Wars,2009,30,1,Polybag,NA
30008-1,Snowman,Model making,Creator,Seasonal,2009,44,0,Polybag,3.5
30009-1,Christmas Tree,Model making,Creator,Seasonal,2009,47,0,Polybag,3.5
3594-1,Bob's Workshop,Pre-school,Duplo,Bob the Builder,2009,14,1,NA,14.99
3595-1,Scoop at Bobland Bay,Pre-school,Duplo,Bob the Builder,2009,28,0,NA,19.99
3596-1,Muck Can Do It,Pre-school,Duplo,Bob the Builder,2009,39,0,NA,29.99
3597-1,Lofty and Dizzy Hard At Work,Pre-school,Duplo,Bob the Builder,2009,51,1,NA,39.99
3833-1,Krusty Krab Adventures,Licensed,SpongeBob SquarePants,NA,2009,209,3,Box,24.99
3834-1,Good Neighbours at Bikini Bottom,Licensed,SpongeBob SquarePants,NA,2009,425,3,Box,39.99
3835-1,Robo Champ,Miscellaneous,Games,NA,2009,118,0,Box,4.99
3836-1,Magikus,Miscellaneous,Games,NA,2009,108,0,Box,9.99
3837-1,Monster 4,Miscellaneous,Games,NA,2009,141,0,Box,14.99
3838-1,Lava Dragon,Miscellaneous,Games,NA,2009,131,4,Box,14.99
3839-1,Race 3000,Miscellaneous,Games,NA,2009,166,0,Box,9.99
3840-1,Pirate Code,Miscellaneous,Games,NA,2009,268,1,Box,9.99
3841-1,Minotaurus,Miscellaneous,Games,NA,2009,211,12,Box,24.99
3842-1,Lunar Command,Miscellaneous,Games,NA,2009,271,6,Box,NA
3843-1,Ramses Pyramid,Miscellaneous,Games,NA,2009,217,13,Box,9.99
3844-1,Creationary,Miscellaneous,Games,NA,2009,338,2,Box,34.99
40000-1,Cool Santa Set,Miscellaneous,Seasonal,Christmas,2009,152,0,NA,9.99
40001-1,Santa Claus,Miscellaneous,Seasonal,Christmas,2009,42,0,Polybag,4.99
40002-1,Xmas Tree,Miscellaneous,Seasonal,Christmas,2009,61,0,Polybag,4.99
40003-1,Snowman,Miscellaneous,Seasonal,Christmas,2009,44,0,Polybag,4.99
4540313-1,Duplo Creative Bucket,Pre-school,Duplo,Bonus/Value Pack,2009,NA,0,NA,NA
4540315-1,LEGO Creative Bucket,Basic,Bricks and More,Bonus/Value Pack,2009,480,0,NA,NA
4547551-1,Chrome Darth Vader,Licensed,Star Wars,Minifig Pack,2009,7,1,Polybag,NA
4559288-1,{Power Miners Promotional Polybag},Action/Adventure,Power Miners,NA,2009,NA,1,Polybag,NA
4559385-1,{Power Miners Promotional Polybag},Action/Adventure,Power Miners,NA,2009,NA,1,Polybag,NA
4559387-1,{Power Miners Promotional Polybag},Action/Adventure,Power Miners,NA,2009,NA,1,Polybag,NA
4899-1,Tractor,Modern day,City,Farm,2009,28,1,Polybag,NA
5486-1,Fun With Duplo Bricks,Pre-school,Duplo,NA,2009,90,0,NA,29.99
5487-1,Fun With LEGO Bricks,Basic,Bricks and More,NA,2009,700,0,Box,29.99
5488-1,Duplo Farm Building Set,Pre-school,Duplo,NA,2009,102,2,NA,39.99
5489-1,Ultimate LEGO Vehicle Building Set,Basic,Bricks and More,NA,2009,675,1,Tub,44.99
5538-1,Duplo Creative Bucket,Pre-school,Duplo,NA,2009,76,0,Bucket,29.99
5539-1,Creative Bucket,Basic,Bricks and More,NA,2009,480,0,Bucket,29.99
5545-1,Stanley at Great Waterton,Pre-school,Duplo,Thomas the Tank Engine,2009,19,0,Box,19.99
5546-1,Thomas at Morgan's Mine,Pre-school,Duplo,Thomas the Tank Engine,2009,22,0,Box,29.99
5547-1,James Celebrates Sodor Day,Pre-school,Duplo,Thomas the Tank Engine,2009,34,1,Box,29.99
5560-1,Large Pink Brick Box,Basic,Bricks and More,NA,2009,402,1,Tub,29.99
5586-1,Duplo Basic Bricks with Fun Figures,Pre-school,Duplo,NA,2009,50,0,NA,NA
5587-1,Basic Bricks with Fun Figures,Basic,Bricks and More,NA,2009,390,0,Box,19.99
5588-1,Duplo Giant Box,Pre-school,Duplo,NA,2009,201,0,NA,NA
5589-1,LEGO Giant Box,Basic,Bricks and More,NA,2009,1600,0,Box,NA
5592-1,My First Plane,Pre-school,Duplo,LEGO Ville,2009,8,2,NA,14.99
5594-1,Cargo Plane,Pre-school,Duplo,LEGO Ville,2009,28,2,NA,49.99
5595-1,Airport,Pre-school,Duplo,LEGO Ville,2009,59,4,NA,89.99000000000000
5632-1,Animal Care,Pre-school,Duplo,LEGO Ville,2009,4,1,NA,7.99
5633-1,Polar Zoo,Pre-school,Duplo,LEGO Ville,2009,32,1,NA,29.99
5634-1,Feeding Zoo,Pre-school,Duplo,LEGO Ville,2009,53,3,NA,49.99
5635-1,Big City Zoo,Pre-school,Duplo,LEGO Ville,2009,125,4,NA,89.99000000000000
5636-1,Bus,Pre-school,Duplo,LEGO Ville,2009,14,3,NA,24.99
5637-1,Garbage Truck,Pre-school,Duplo,LEGO Ville,2009,12,1,NA,16.99
5638-1,Postman,Pre-school,Duplo,LEGO Ville,2009,9,1,NA,9.99
5639-1,Family House,Pre-school,Duplo,LEGO Ville,2009,71,4,NA,69.99000000000000
5640-1,Petrol Station,Pre-school,Duplo,LEGO Ville,2009,24,1,NA,24.99
5641-1,Busy Garage,Pre-school,Duplo,LEGO Ville,2009,51,2,NA,49.99
5642-1,Tipper Truck,Modern day,City,Construction,2009,27,1,Polybag,NA
5969-1,Squidman Escape,Action/Adventure,Space,Space Police 3,2009,42,2,Box,5.99
5970-1,Freeze Ray Frenzy,Action/Adventure,Space,Space Police 3,2009,80,2,Box,9.99
5971-1,Gold Heist,Action/Adventure,Space,Space Police 3,2009,205,2,Box,19.99
5972-1,Container Heist,Action/Adventure,Space,Space Police 3,2009,282,2,Box,29.99
5973-1,Hyperspeed Pursuit,Action/Adventure,Space,Space Police 3,2009,456,3,Box,49.99
5974-1,Galactic Enforcer,Action/Adventure,Space,Space Police 3,2009,825,7,Box,99.99000000000000
5979-1,Max Security Transport,Action/Adventure,Space,Space Police 3,2009,330,3,Box,39.99
5980-1,Squidman's Pitstop,Action/Adventure,Space,Space Police 3,2009,389,4,Box,49.99
6191-1,Fire Fighter Building Set,Basic,Bricks and More,NA,2009,117,1,Box,9.99
6192-1,Pirate Building Set,Basic,Bricks and More,NA,2009,150,1,Box,9.99
6193-1,Castle Building Set,Basic,Bricks and More,NA,2009,137,1,Box,9.99
6194-1,My LEGO Town,Basic,Bricks and More,NA,2009,516,2,Box,29.99
6239-1,Cannon Battle,Historical,Pirates,NA,2009,45,2,Box,5.99
6240-1,Kraken Attackin',Historical,Pirates,NA,2009,78,2,Box,9.99
6241-1,Loot Island,Historical,Pirates,NA,2009,142,3,Box,19.99
6242-1,Soldiers' Fort,Historical,Pirates,NA,2009,367,6,Box,49.99
6243-1,Brickbeard's Bounty,Historical,Pirates,NA,2009,592,8,Box,99.99000000000000
6253-1,Shipwreck Hideout,Historical,Pirates,NA,2009,310,6,Box,39.99
6299-1,Pirates Advent Calendar,Historical,Pirates,Seasonal,2009,148,8,Box,NA
66283-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2009,NA,0,NA,NA
66284-1,LEGO Build and Play Value Pack,Basic,Bricks and More,Product Collection,2009,1021,0,Other,NA
66305-1,City Police Super Pack 3-in-1,Modern day,City,Product Collection,2009,650,0,Box,NA
66306-1,City Super Pack 3 in 1,Modern day,City,Product Collection,2008,608,0,NA,NA
66307-1,City Super Pack 3 in 1,Modern day,City,Product Collection,2009,246,0,NA,NA
66308-1,3 in 1 Superpack,Licensed,Star Wars,Product Collection,2009,414,0,NA,NA
66318-1,Super Pack 4 in 1,Technical,Technic,Product Collection,2009,984,0,Box,NA
66319-1,Power Miners Super Pack 3 in 1,Action/Adventure,Power Miners,Product Collection,2009,928,0,Box,NA
66320-1,Zoo Super Pack,Pre-school,Duplo,Product Collection,2009,95,0,NA,NA
66321-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2009,125,0,NA,NA
66325-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2009,1267,0,NA,NA
66326-1,City Super Pack 4 in 1,Modern day,City,Product Collection,2009,501,0,NA,NA
66328-1,City Super Pack 6 in 1,Modern day,City,Product Collection,2008,367,0,NA,NA
66329-1,City Super Pack 3 in 1,Modern day,City,Product Collection,2009,284,0,NA,NA
66330-1,City Super Pack 5 in 1,Modern day,City,Product Collection,2008,984,0,NA,NA
66331-1,City Super Pack 3 in 1,Modern day,City,Product Collection,2009,1219,0,NA,NA
66332-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2007,40,0,NA,NA
6741-1,Mini Jet,Model making,Creator,NA,2009,63,0,Canister,5.99
6742-1,Mini Off-Roader,Model making,Creator,NA,2009,64,0,Canister,5.99
6743-1,Street Speeder,Model making,Creator,NA,2009,165,0,Box,12.99
6745-1,Propeller Power,Model making,Creator,NA,2009,247,0,Box,19.99
6747-1,Race Rider,Model making,Creator,NA,2009,266,0,Box,19.99
6751-1,Fiery Legend,Model making,Creator,NA,2009,479,0,Box,39.99
6752-1,Fire Rescue,Model making,Creator,NA,2009,771,0,Box,59.99
6753-1,Highway Transport,Model making,Creator,NA,2009,1294,0,Box,89.99000000000000
6754-1,Family Home,Model making,Creator,NA,2009,976,0,Box,59.99
7078-1,King's Battle Chariot,Historical,Castle,Fantasy Era,2009,103,4,Box,19.99
7079-1,Drawbridge Defense,Historical,Castle,Fantasy Era,2009,335,7,Box,39.99
7097-1,Trolls' Mountain Fortress,Historical,Castle,Fantasy Era,2009,844,10,Box,99.99000000000000
7195-1,Ambush In Cairo,Licensed,Indiana Jones,Raiders of the Lost Ark,2009,79,4,Box,10.99
7196-1,Chauchilla Cemetery Battle,Licensed,Indiana Jones,Kingdom of the Crystal Skull,2009,187,5,Box,19.99
7197-1,Venice Canal Chase,Licensed,Indiana Jones,Last Crusade,2009,420,0,Box,39.99
7198-1,Fighter Plane Attack,Licensed,Indiana Jones,Last Crusade,2009,384,3,Box,49.99
7199-1,The Temple of Doom,Licensed,Indiana Jones,Temple of Doom,2009,652,6,Box,89.99000000000000
7614-1,Elephant Bucket,Pre-school,Duplo,NA,2009,NA,2,NA,NA
7615-1,Basic Blue Bucket,Basic,Bricks and More,NA,2009,465,2,Bucket,NA
7616-1,Basic Red Bucket,Basic,Bricks and More,NA,2009,427,0,Bucket,NA
7618-1,Fun Zoo,Pre-school,Duplo,NA,2009,NA,1,NA,NA
7630-1,Front-End Loader,Modern day,City,Construction,2009,108,1,Box,12.99
7631-1,Dump Truck,Modern day,City,Construction,2009,189,1,Box,19.99
7632-1,Crawler Crane,Modern day,City,Construction,2009,481,2,Box,59.99
7633-1,Construction Site,Modern day,City,Construction,2009,898,5,Box,99.99000000000000
7634-1,Tractor,Modern day,City,Farm,2009,78,1,Box,12.99
7635-1,4WD with Horse Trailer,Modern day,City,Farm,2009,176,2,Box,17.480000000000000
7636-1,Combine Harvester,Modern day,City,Farm,2009,360,1,Box,44.99
7637-1,Farm,Modern day,City,Farm,2009,609,3,Box,89.99000000000000
7638-1,Tow Truck,Modern day,City,Traffic,2009,129,1,Box,12.99
7639-1,Camper,Modern day,City,Traffic,2009,165,2,Box,16.99
7641-1,City Corner,Modern day,City,Traffic,2009,483,5,Box,59.99
7642-1,Garage,Modern day,City,Traffic,2009,953,4,Box,99.99000000000000
7643-1,Air-Show Plane,Modern day,City,Airport,2009,115,2,Box,NA
7682-1,Shanghai Chase,Licensed,Indiana Jones,Temple of Doom,2009,244,5,Box,29.99
7683-1,Fight on the Flying Wing,Licensed,Indiana Jones,Raiders of the Lost Ark,2009,376,4,Box,49.99
7685-1,Dozer,Modern day,City,Construction,2009,352,1,Box,39.99
7686-1,Helicopter Transporter,Modern day,City,Traffic,2009,377,3,Box,39.99
7687-1,City Advent Calendar,Modern day,City,Seasonal,2009,NA,9,Box,29.99
7746-1,Single-Drum Roller,Modern day,City,Construction,2009,208,2,Box,29.99
7747-1,Wind Turbine Transport,Modern day,City,Traffic,2009,444,2,Box,59.99
7748-1,Corporate Alliance Tank Droid,Licensed,Star Wars,The Clone Wars,2009,216,4,Box,24.99
7749-1,Echo Base,Licensed,Star Wars,Episode V,2009,155,5,Box,24.99
7751-1,Ahsoka's Starfighter and Vulture Droid,Licensed,Star Wars,The Clone Wars,2009,291,4,Box,39.99
7752-1,Count Dooku's Solar Sailer,Licensed,Star Wars,The Clone Wars,2009,385,4,Box,54.99
7753-1,Pirate Tank,Licensed,Star Wars,The Clone Wars,2009,372,3,Box,39.99
7754-1,Home One Mon Calamari Star Cruiser,Licensed,Star Wars,Episode VI,2009,789,6,Box,109.99000000000000
7778-1,Midi-scale Millennium Falcon,Licensed,Star Wars,Miscellaneous,2009,356,0,Box,39.99
7800-1,Off Road Racer,Racing,Racers,Tiny Turbos,2009,28,0,Polybag,NA
7801-1,Rally Racer,Racing,Racers,Tiny Turbos,2009,42,0,Polybag,NA
7802-1,Le Mans Racer,Racing,Racers,Tiny Turbos,2009,29,0,Polybag,2.9900000000000000
7803-1,Jeep,Model making,Creator,NA,2009,38,0,Polybag,NA
7804-1,Lizard,Model making,Creator,NA,2009,33,0,Polybag,NA
7805-1,Shark,Model making,Creator,NA,2009,44,0,Polybag,NA
7808-1,Yellow Airplane,Model making,Creator,NA,2009,34,0,Polybag,NA
8014-1,Clone Walker Battle Pack,Licensed,Star Wars,The Clone Wars,2009,72,4,Box,11.99
8015-1,Assassin Droids Battle Pack,Licensed,Star Wars,The Clone Wars,2009,94,0,Box,11.99
8016-1,Hyena Droid Bomber,Licensed,Star Wars,The Clone Wars,2009,232,3,Box,19.99
8017-1,Darth Vader's TIE Fighter,Licensed,Star Wars,Episode IV,2009,251,1,Box,29.99
8018-1,Armored Assault Tank (AAT),Licensed,Star Wars,The Clone Wars,2009,407,7,Box,49.99
8019-1,Republic Attack Shuttle,Licensed,Star Wars,The Clone Wars,2009,636,3,Box,59.99
8033-1,General Grievous' Starfighter,Licensed,Star Wars,The Clone Wars,2009,44,0,Polybag,3.9900000000000000
8036-1,Separatist Shuttle,Licensed,Star Wars,The Clone Wars,2009,259,5,Box,29.99
8037-1,Anakin's Y-wing Starfighter,Licensed,Star Wars,The Clone Wars,2009,570,3,Box,59.99
8038-1,The Battle of Endor,Licensed,Star Wars,Episode VI,2009,890,12,Box,99.99000000000000
8039-1,Venator-Class Republic Attack Cruiser,Licensed,Star Wars,The Clone Wars,2009,1170,5,Box,119.99000000000000
8063-1,Tractor with Trailer,Technical,Technic,NA,2009,1100,0,Box,99.99000000000000
8119-1,Thunder Racer,Racing,Racers,Tiny Turbos,2009,48,0,Canister,4.99
8120-1,Rally Sprinter,Racing,Racers,Tiny Turbos,2009,47,0,Canister,4.99
8121-1,Track Marshall,Racing,Racers,Tiny Turbos,2009,48,0,Canister,4.99
8122-1,Desert Viper,Racing,Racers,Tiny Turbos,2009,41,0,Canister,4.99
8123-1,Ferrari F1 Racers,Racing,Racers,Tiny Turbos,2009,139,0,Box,14.99
8124-1,Ice Rally,Racing,Racers,Tiny Turbos,2009,170,0,Box,14.99
8125-1,Thunder Raceway,Racing,Racers,Tiny Turbos,2009,160,0,Box,14.99
8126-1,Desert Challenge,Racing,Racers,Tiny Turbos,2009,144,0,Box,14.99
8157-1,Ferrari F1 1:9,Racing,Racers,Ferrari,2008,997,0,Box,89.99000000000000
8162-1,Race Rig,Racing,Racers,Power Racers,2009,104,0,Box,12.99
8163-1,Blue Sprinter,Racing,Racers,Power Racers,2009,110,0,Box,12.99
8164-1,Extreme Wheelie,Racing,Racers,Power Racers,2009,87,0,Box,12.99
8165-1,Monster Jumper,Racing,Racers,Power Racers,2009,91,0,Box,12.99
8166-1,Wing Jumper,Racing,Racers,Power Racers,2009,203,0,Box,19.99
8167-1,Jump Riders,Racing,Racers,Power Racers,2009,209,0,Box,19.99
8168-1,Ferrari Victory,Racing,Racers,Ferrari,2009,202,3,Box,19.99
8169-1,Lamborghini Gallardo LP 560-4,Racing,Racers,Lamborghini,2009,741,0,Box,59.99
8182-1,Monster Crushers,Racing,Racers,Tiny Turbos,2009,388,0,Box,39.99
8183-1,Track Turbo RC,Racing,Racers,Radio-Control,2009,92,0,Box,39.99
8184-1,Twin X-treme RC,Racing,Racers,Radio-Control,2009,239,0,Box,NA
8185-1,Ferrari Truck,Racing,Racers,Ferrari,2009,534,5,Box,79.99000000000000
8186-1,Street Extreme,Racing,Racers,Tiny Turbos,2009,757,0,Box,69.99000000000000
8256-1,Go-Kart,Technical,Technic,NA,2009,144,0,Box,14.99
8258-1,Crane Truck,Technical,Technic,NA,2009,1877,0,Box,149.99
8259-1,Mini Bulldozer,Technical,Technic,NA,2009,165,0,Box,9.99
8260-1,Tractor,Technical,Technic,NA,2009,104,0,Box,9.99
8261-1,Rally Truck,Technical,Technic,NA,2009,198,0,Box,24.99
8262-1,Quad-Bike,Technical,Technic,NA,2009,308,0,Box,39.99
8263-1,Snow Groomer,Technical,Technic,NA,2009,590,0,Box,49.99
8264-1,Hauler,Technical,Technic,NA,2009,575,0,Box,69.99000000000000
8265-1,Front Loader,Technical,Technic,NA,2009,1061,0,Box,79.99000000000000
8396-1,Soldier's Arsenal,Historical,Pirates,NA,2009,17,1,Box,3.4900000000000000
8397-1,Pirate Survival,Historical,Pirates,NA,2009,16,1,Box,3.4900000000000000
8398-1,BBQ Stand,Modern day,City,General,2009,22,1,Box,3.4900000000000000
8399-1,K-9 Bot,Action/Adventure,Space,Space Police 3,2009,22,1,Box,3.4900000000000000
8400-1,Space Speeder,Action/Adventure,Space,Space Police 3,2009,14,1,Box,3.4900000000000000
8401-1,City Minifigure Collection,Modern day,City,General,2009,60,4,Box,9.99
8402-1,Sports Car,Modern day,City,Traffic,2009,68,1,Box,9.99
852227-1,Pirate Playing Cards,Miscellaneous,Gear,Trading/Playing cards,2009,NA,0,NA,4.99
852504-1,Magnet Set Indiana Jones,Miscellaneous,Gear,Magnets/Indiana Jones,2009,NA,3,NA,14.99
852513-1,City Hero Magnet Set,Miscellaneous,Gear,Magnets/City,2009,NA,3,NA,12.99
852535-1,Vintage Minifigure Collection Vol. 2,Miscellaneous,Miscellaneous,Minifigure collection,2009,24,5,Box,17.99
852547-1,SpongeBob Spacesuit Magnet Set,Miscellaneous,Gear,Magnets/SpongeBob SquarePants,2009,NA,3,NA,14.99
852548-1,CW R7-A7,Miscellaneous,Gear,Key Chains/Star Wars,2009,NA,0,NA,4.99
852549-1,CW Count Dooku,Miscellaneous,Gear,Key Chains/Star Wars,2009,NA,0,NA,4.99
852550-1,CW Yoda,Miscellaneous,Gear,Key Chains/Star Wars,2009,NA,0,NA,4.99
852551-1,Magnet Set Darth Maul 2009,Miscellaneous,Gear,Magnets/Star Wars,2009,NA,3,NA,14.99
852552-1,Magnet Set Royal Guard 2009,Miscellaneous,Gear,Magnets/Star Wars,2009,NA,3,NA,14.99
852553-1,Magnet Set Stormtrooper 2009,Miscellaneous,Gear,Magnets/Star Wars,2009,NA,3,NA,14.99
852555-1,Magnet Set CW Yoda 2009,Miscellaneous,Gear,Magnets/Star Wars,2009,NA,3,Blister pack,14.99
852690-1,Designers' Tool Set,Miscellaneous,Gear,Stationery,2009,NA,0,NA,NA
852697-1,Vintage Minifigure Collection Vol. 3,Miscellaneous,Miscellaneous,Minifigure collection,2009,22,5,Box,17.99
852701-1,Troll Warrior Battle Pack,Historical,Castle,Battle Pack,2009,36,5,NA,14.99
852702-1,Dwarf Warrior Battle Pack,Historical,Castle,Battle Pack,2009,45,5,NA,14.99
852708-1,LEGO Minifigure Cake Mould,Miscellaneous,Gear,Housewares,2009,NA,0,NA,17.99
852713-1,SpongeBob Magnet Set,Miscellaneous,Gear,Magnets/SpongeBob SquarePants,2009,NA,3,NA,14.99
852715-1,Star Wars Magnet Set,Miscellaneous,Gear,Magnets/Star Wars,2009,NA,3,NA,14.99
852737-1,Star Wars 10th Anniversary Stormtrooper Magnet,Miscellaneous,Gear,Magnets/Star Wars,2009,NA,1,Blister pack,9.99
852741-1,LEGO Holiday Countdown Candle,Miscellaneous,Gear,Seasonal,2009,NA,0,NA,19.99
852744-1,Holiday LEGO Ornaments,Miscellaneous,Seasonal,Christmas,2009,NA,0,NA,19.99
852747-1,Pirates Battle Pack,Historical,Pirates,Accessories,2009,37,4,Blister pack,14.99
852750-1,Pirates Tic Tac Toe,Miscellaneous,Gear,Board Games,2009,NA,10,NA,19.99
852753-1,Vintage Minifigure Collection Vol. 4,Miscellaneous,Miscellaneous,Minifigure collection,2009,41,5,Box,17.99
8547-1,Mindstorms NXT 2.0,Technical,Mindstorms,NXT 2.0,2009,619,0,Box,279.99000000000000
8707-1,Boulder Blaster,Action/Adventure,Power Miners,NA,2009,293,2,Box,26.99
8708-1,Cave Crusher,Action/Adventure,Power Miners,NA,2009,259,3,Box,49.99
8709-1,Underground Mining Station,Action/Adventure,Power Miners,NA,2009,637,4,Box,79.99000000000000
8866-1,Train Motor,Technical,Power Functions,Trains,2009,7,0,NA,10.99
8867-1,Flexible Train Tracks,Modern day,City,Trains,2009,64,0,Box,24.99
8869-1,Polarity Switch,Technical,Power Functions,Accessories,2009,1,0,NA,5.79
8870-1,Light Set,Technical,Power Functions,Accessories,2009,1,0,Polybag,6.49
8871-1,Extension Cable (50cm),Technical,Power Functions,Accessories,2009,1,0,Other,3.9900000000000000
8878-1,Rechargeable Battery Box,Technical,Power Functions,Accessories,2009,1,0,Polybag,49.99
8879-1,IR Speed Remote Control,Technical,Power Functions,Accessories,2009,1,0,Polybag,12.99
8887-1,Transformer 10V DC,Technical,Power Functions,Accessories,2009,1,0,Polybag,29.99
8907-1,Rock Hacker,Action/Adventure,Power Miners,Promotional,2009,28,1,Polybag,NA
8908-1,Monster Launcher,Action/Adventure,Power Miners,Promotional,2009,13,1,Polybag,NA
8956-1,Stone Chopper,Action/Adventure,Power Miners,NA,2009,31,2,Box,5.99
8957-1,Mine Mech,Action/Adventure,Power Miners,NA,2009,67,2,Box,7.99
8958-1,Granite Grinder,Action/Adventure,Power Miners,NA,2009,94,2,Box,9.99
8959-1,Claw Digger,Action/Adventure,Power Miners,NA,2009,197,2,Box,19.99
8960-1,Thunder Driller,Action/Adventure,Power Miners,NA,2009,235,3,Box,29.99
8961-1,Crystal Sweeper,Action/Adventure,Power Miners,NA,2009,474,4,Box,69.99000000000000
8962-1,Crystal King,Action/Adventure,Power Miners,NA,2009,168,2,Box,19.99
8963-1,Rock Wrecker,Action/Adventure,Power Miners,NA,2009,225,2,Box,34.99
8964-1,Titanium Command Rig,Action/Adventure,Power Miners,NA,2009,706,5,Box,99.99000000000000
8967-1,Gold Tooth's Getaway,Action/Adventure,Agents,NA,2009,68,2,Box,9.99
8968-1,River Heist,Action/Adventure,Agents,NA,2009,203,3,Box,19.99
